floor: .word 16, 16
.byte 20,92,92,84,84,92,92,92,92,92,92,92,84,84,20,20,
92,92,92,92,92,92,92,92,92,92,92,92,92,92,84,20,
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,84,
92,92,92,92,100,100,100,92,92,92,92,92,92,92,92,84,
92,92,92,92,100,100,100,92,92,92,92,92,92,92,92,84,
84,92,92,92,100,100,100,92,92,92,92,92,92,92,92,92,
84,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,
92,92,92,92,92,92,92,92,92,92,92,100,92,92,92,92,
84,92,92,92,92,92,92,92,92,100,165,100,92,92,92,92,
20,84,92,92,92,92,92,92,100,100,100,100,92,92,92,92,
20,84,92,100,100,92,92,92,92,100,100,92,92,92,92,92,
20,92,92,100,100,100,92,92,92,92,92,92,92,92,92,92,
84,92,100,100,92,92,92,92,92,92,92,92,92,92,92,92,
84,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,
20,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,
20,92,84,20,20,84,84,84,84,84,84,84,84,84,84,20,


