wall_bottom_lab: .word 16, 16
.byte 182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,
182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,
182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,
182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,
182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,
182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,
182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,
110,118,110,110,110,110,110,110,110,110,110,110,110,110,110,118,
36,36,37,37,37,37,37,37,37,37,37,37,37,101,37,36,
83,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,
91,100,100,27,27,100,100,27,27,100,100,27,27,100,100,27,
28,101,36,28,28,37,37,28,28,37,36,28,28,37,37,28,
28,37,37,28,28,36,36,28,28,37,37,28,28,37,37,27,
28,37,36,27,28,37,36,28,27,101,37,28,28,37,37,27,
27,100,100,27,27,100,100,27,27,100,100,27,27,100,100,27,
82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,


