chat_right_up: .word 16, 16
.byte 179,179,179,179,179,179,179,179,179,179,179,179,171,171,171,171,
171,171,171,171,171,171,171,171,171,171,171,171,179,171,171,171,
9,9,9,9,9,9,9,9,9,9,9,81,179,179,171,171,
81,81,81,81,81,81,81,81,81,81,73,82,171,171,179,171,
228,228,228,228,228,228,228,228,228,164,82,82,9,73,179,171,
164,164,164,164,164,164,164,164,164,164,82,82,9,73,179,171,
91,91,91,91,91,91,91,91,91,91,155,91,9,73,179,171,
155,155,155,155,155,155,155,155,155,155,155,91,9,73,179,171,
155,155,155,155,155,155,155,155,155,91,82,82,9,73,179,171,
83,83,91,91,155,155,155,155,155,91,82,82,9,73,179,171,
246,246,173,173,91,91,155,155,155,91,82,82,9,73,179,171,
246,246,172,173,83,91,91,155,155,91,82,82,9,73,179,171,
255,255,255,255,173,173,91,155,155,91,82,82,9,73,179,171,
255,255,255,255,173,173,91,155,155,91,82,82,9,73,179,171,
255,255,255,255,246,246,91,155,155,91,82,82,9,73,179,171,
255,255,255,255,246,182,91,155,155,91,82,82,9,73,179,171,


