road_mid: .word 16, 16
.byte 101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,
101,101,101,101,101,101,100,100,100,101,101,101,101,101,101,101,
101,101,101,101,100,100,100,100,100,101,101,101,101,101,101,101,
101,101,100,100,100,100,100,101,101,101,101,101,101,109,109,101,
101,101,101,100,100,100,100,100,101,101,101,101,101,101,101,101,
101,101,101,101,101,101,100,100,100,101,101,109,109,101,101,101,
101,101,101,101,101,101,101,100,101,101,101,101,101,101,101,101,
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,


