road_side: .word 16, 16
.byte 199,171,172,172,172,172,100,101,109,101,101,101,101,101,101,101,
199,171,172,172,172,172,100,101,101,101,101,101,101,101,101,101,
171,172,172,100,100,100,101,101,101,101,101,101,101,101,101,101,
172,172,172,100,100,100,101,101,101,101,101,101,101,101,101,101,
172,172,172,172,108,100,100,101,101,101,101,101,101,101,101,101,
172,172,172,172,100,100,100,101,101,101,101,101,101,101,101,101,
171,172,172,172,100,100,100,101,101,101,101,101,100,101,101,101,
199,171,172,172,100,100,100,101,101,101,101,100,100,101,101,101,
199,171,172,172,172,172,100,101,101,100,100,100,101,101,101,109,
199,171,172,172,172,172,108,101,101,101,101,100,100,101,101,101,
199,172,172,108,100,100,100,101,101,101,101,101,100,101,101,101,
172,172,172,100,100,100,101,101,101,101,101,101,101,101,101,101,
172,172,172,172,108,100,100,101,101,101,101,101,101,101,101,101,
172,172,172,172,100,100,100,101,101,101,101,101,101,101,101,101,
171,172,172,172,100,100,100,101,101,101,101,101,101,101,101,101,
199,171,172,172,100,100,101,101,101,101,101,101,101,109,101,101,


