layer_walk_w1: .word 16, 16
.byte 199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,84,12,84,84,84,84,84,76,76,199,199,199,
199,199,199,199,11,95,95,95,95,95,95,95,86,11,199,199,
199,199,199,12,86,95,95,95,95,95,95,95,95,85,75,199,
199,199,199,11,86,85,86,86,86,86,86,86,77,85,10,199,
199,199,199,1,76,86,77,85,86,86,77,85,85,11,0,199,
199,199,9,92,75,11,86,76,0,1,86,85,11,83,92,0,
199,199,83,10,1,84,75,83,75,75,83,75,83,0,92,1,
199,199,199,9,9,10,83,93,83,84,92,10,10,9,10,84,
199,199,199,199,0,73,10,0,0,0,1,74,74,146,83,75,
199,199,199,64,82,84,101,77,77,77,85,101,77,73,9,199,
199,199,199,165,83,77,92,127,119,119,118,83,77,75,199,199,
199,199,199,10,74,84,110,110,119,119,110,101,74,0,199,199,
199,199,199,199,92,0,10,110,83,84,101,73,82,199,199,199,
199,199,199,199,199,199,101,0,9,9,162,162,10,199,199,199,
199,199,199,199,199,199,199,199,199,199,19,92,199,199,199,199,


